OBJECTID1,OBJECTID,CountyName,StateAbbr,SHAPE_Leng,USDA_Counties_code,join_OBJECTID,Field1,asd_code,asd_desc,county_code,county_name,BeefCows,Hogs,MilkCows,OtherCattle,CornAcresPlanted,CornGrainAcresHarvested,CornGrainYield_bupacre,CornSilageAcresHarvested,CornSilageYield_tonspacre,SoybeansAcresHarvested,SoybeansAcresPlanted,SoybeansYield_bupacre,Year,MEAN_Nrate_lbperac,CommercialN_kg_ha,ManureN_kg_ha,GrainN_kg_ha,FixatedN_kg_ha,NitrogenSurplus_kg_ha,Creator,Created,Editor,Edited,Shape__Area,Shape__Length
2048,38,Sac,IA,1.762411119,161,1841,1840,40,WEST CENTRAL,161,SAC,6379,347451,732,0,152600,149300,136.6,2800,19.3,147400,148700,47.5,1/1/1997 0:00,67.39167362,75.54607,31.39363,152.4753,78.13371,32.59811,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
2049,38,Sac,IA,1.762411119,161,1842,1841,40,WEST CENTRAL,161,SAC,5987.4,362743.2,656.6,5118.4,160100,146700,141.6,3900,15.1,152700,153500,45.2,1/1/1998 0:00,69.64377142,78.07067,32.5641,150.6064,71.40556,31.43393,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
2050,38,Sac,IA,1.762411119,161,1843,1842,40,WEST CENTRAL,161,SAC,5595.8,378035.4,581.2,10236.8,155000,152000,168.4,2900,18.7,148700,149000,42.9,1/1/1999 0:00,64.67295425,72.49838,36.07007,154.3537,65.4061,19.62085,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
2051,38,Sac,IA,1.762411119,161,1844,1843,40,WEST CENTRAL,161,SAC,5204.2,393327.6,505.8,15355.2,158000,154900,128.2,2300,14.1,145800,146000,33.7,1/1/2000 0:00,67.70369537,75.89584,38.5477,119.2393,40.20027,35.40451,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
2052,38,Sac,IA,1.762411119,161,1845,1844,40,WEST CENTRAL,161,SAC,4812.6,408619.8,430.4,20473.6,153000,149800,152.7,2200,15,149200,150000,48,1/1/2001 0:00,56.86890423,63.75004,41.16073,159.7502,79.71287,24.87344,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
2053,38,Sac,IA,1.762411119,161,1846,1845,40,WEST CENTRAL,161,SAC,4421,423912,355,25592,154600,151000,166.2,2600,17.3,141400,142000,52.9,1/1/2002 0:00,59.9686515,67.22486,44.58834,173.6712,89.77343,27.91543,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
2054,38,Sac,IA,1.762411119,161,1847,1846,40,WEST CENTRAL,161,SAC,5014.8,433950.4,441.6,32503.2,145000,140500,155.5,4000,16,137400,138000,31.4,1/1/2003 0:00,67.61864888,75.80051,50.07096,125.0458,34.75324,35.57891,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
2055,38,Sac,IA,1.762411119,161,1848,1847,40,WEST CENTRAL,161,SAC,5608.6,443988.8,528.2,39414.4,164000,160500,184.3,3000,19,136500,137000,48.4,1/1/2004 0:00,67.18448573,75.31381,50.21681,169.5049,74.27251,30.29823,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
2056,38,Sac,IA,1.762411119,161,1849,1848,40,WEST CENTRAL,161,SAC,6202.4,454027.2,614.8,46325.6,159000,156000,185.8,2600,17.5,137400,138000,55.1,1/1/2005 0:00,74.20229401,83.18077,54.07555,184.2254,92.65392,45.68484,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
2057,38,Sac,IA,1.762411119,161,1850,1849,40,WEST CENTRAL,161,SAC,6796.2,464065.6,701.4,53236.8,162000,159100,134,2500,13.4,135000,135500,47.2,1/1/2006 0:00,69.94169765,78.40464,57.16174,146.9402,71.36849,59.99467,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
2058,38,Sac,IA,1.762411119,161,1851,1850,40,WEST CENTRAL,161,SAC,7390,474104,788,60148,177000,174500,173.9,2000,18.9,121300,121500,54,1/1/2007 0:00,85.83646944,96.22268,60.13667,171.2883,78.74503,63.81608,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
2059,38,Sac,IA,1.762411119,161,1852,1851,40,WEST CENTRAL,161,SAC,5912,465692.2,630.4,55360.2,175500,171000,184,,,124900,125500,50.5,1/1/2008 0:00,86.95940705,97.4815,56.80482,170.4989,72.77193,56.55935,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
2060,38,Sac,IA,1.762411119,161,1853,1852,40,WEST CENTRAL,161,SAC,4434,457280.4,472.8,50572.4,177000,173000,184.5,,,128200,130000,50,1/1/2009 0:00,75.71632927,84.87801,52.91762,170.0817,72.7633,40.47723,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
2061,38,Sac,IA,1.762411119,161,1854,1853,40,WEST CENTRAL,161,SAC,2956,448868.6,315.2,45784.6,171500,168500,189.7,,,134700,135000,54.5,1/1/2010 0:00,71.47474685,80.12319,50.22241,182.2901,86.40147,34.45697,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
2062,38,Sac,IA,1.762411119,161,1855,1854,40,WEST CENTRAL,161,SAC,1478,440456.8,157.6,40996.8,181000,178500,183.4,,,125500,126000,51.2,1/1/2011 0:00,88.39998306,99.09638,47.3636,170.7299,73.18726,48.91734,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
2063,38,Sac,IA,1.762411119,161,1856,1855,40,WEST CENTRAL,161,SAC,0,432045,0,36209,181500,177100,130.7,,,124600,125000,43.6,1/1/2012 0:00,89.66698296,100.5167,44.65932,134.323,55.96683,66.81985,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
2064,38,Sac,IA,1.762411119,161,1857,1856,40,WEST CENTRAL,161,SAC,1805.8,437956,88.2,35380.2,178500,172500,142.6,,,123200,124000,42.6,1/1/2013 0:00,83.19588332,93.26259,46.34737,138.0024,54.03695,55.64451,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
2065,38,Sac,IA,1.762411119,161,1858,1857,40,WEST CENTRAL,161,SAC,3611.6,443867,176.4,34551.4,167500,163600,179.8,,,130500,131000,55.2,1/1/2014 0:00,68.32512114,76.59246,48.08064,179.498,87.74937,32.92447,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
2066,38,Sac,IA,1.762411119,161,1859,1858,40,WEST CENTRAL,161,SAC,5417.4,449778,264.6,33722.6,168500,163100,204.8,,,130900,131500,60.7,1/1/2015 0:00,71.11752635,79.72275,48.94689,200.4674,100.6784,28.88064,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
2067,38,Sac,IA,1.762411119,161,1860,1859,40,WEST CENTRAL,161,SAC,7223.2,455689,352.8,32893.8,170000,167300,214.3,,,128000,128500,63.3,1/1/2016 0:00,75.92787969,85.11515,50.30506,208.0133,104.9275,32.33441,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
2068,38,Sac,IA,1.762411119,161,1861,1860,40,WEST CENTRAL,161,SAC,9029,461600,441,32065,164500,159000,194.5,,,133600,134500,57.8,1/1/2017 0:00,77.35925818,86.71973,51.33129,191.8675,96.26662,42.45014,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
2069,38,Sac,IA,1.762411119,161,1862,1861,40,WEST CENTRAL,161,SAC,10834.8,467511,529.2,31236.2,162000,159900,213.5,,,141500,143000,60.7,1/1/2018 0:00,69.56943368,77.98734,51.41,206.5417,107.6882,30.54384,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
2070,38,Sac,IA,1.762411119,161,1863,1862,40,WEST CENTRAL,161,SAC,12640.6,473422,617.4,30407.4,175000,168500,220.6,,,130000,131000,59.3,1/1/2019 0:00,70.40158408,78.92017,52.32694,203.3828,95.08859,22.9529,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1497880181,165196.1677
1266,67,Scott,IA,1.904287938,163,1864,1863,60,EAST CENTRAL,163,SCOTT,5635,102675,844,0,119400,117400,144.4,1600,18.1,73800,74600,52.7,1/1/1997 0:00,54.39588703,60.97779,17.61863,153.2169,71.68958,-2.9309,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
1267,67,Scott,IA,1.904287938,163,1865,1864,60,EAST CENTRAL,163,SCOTT,5473.4,103137.2,801.2,3045,116300,114500,169.6,1600,14.1,73100,73300,55.7,1/1/1998 0:00,53.43293223,59.89832,19.33464,170.0801,78.34569,-12.50145,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
1268,67,Scott,IA,1.904287938,163,1866,1865,60,EAST CENTRAL,163,SCOTT,5311.8,103599.4,758.4,6090,109000,106700,164.1,2200,20,76900,77000,56.4,1/1/1999 0:00,54.31586066,60.88808,21.04129,172.3056,85.46007,-4.91616,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
1269,67,Scott,IA,1.904287938,163,1867,1866,60,EAST CENTRAL,163,SCOTT,5150.2,104061.6,715.6,9135,108000,104900,152.7,2400,18.8,80800,81000,49.3,1/1/2000 0:00,54.21173612,60.77135,22.01859,156.2113,72.02086,-1.4005,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
1270,67,Scott,IA,1.904287938,163,1868,1867,60,EAST CENTRAL,163,SCOTT,4988.6,104523.8,672.8,12180,106000,103400,173.6,2000,23.4,81500,82000,53.6,1/1/2001 0:00,47.70773619,53.48037,23.45397,173.5869,83.4382,-13.21436,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
1271,67,Scott,IA,1.904287938,163,1869,1868,60,EAST CENTRAL,163,SCOTT,4827,104986,630,15225,109000,106000,195.3,2000,27.5,78800,79000,54,1/1/2002 0:00,47.37609065,53.1086,24.77223,182.0718,81.29436,-22.89661,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
1272,67,Scott,IA,1.904287938,163,1870,1869,60,EAST CENTRAL,163,SCOTT,5090.6,108129.6,733.2,14558.4,114000,110000,180.9,2500,24.8,72700,73000,37.7,1/1/2003 0:00,52.6925072,59.0683,25.29456,145.2337,41.11865,-19.75219,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
1273,67,Scott,IA,1.904287938,163,1871,1870,60,EAST CENTRAL,163,SCOTT,5354.2,111273.2,836.4,13891.8,113000,110500,191.9,1500,19.3,73100,73500,52.2,1/1/2004 0:00,52.10664143,58.41154,25.75327,174.9913,72.40755,-18.41894,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
1274,67,Scott,IA,1.904287938,163,1872,1871,60,EAST CENTRAL,163,SCOTT,5617.8,114416.8,939.6,13225.2,115000,112000,148.9,2400,17.1,68100,68500,51,1/1/2005 0:00,57.25808512,64.18631,26.5716,151.5805,66.16316,5.34057,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
1275,67,Scott,IA,1.904287938,163,1873,1872,60,EAST CENTRAL,163,SCOTT,5881.4,117560.4,1042.8,12558.6,104500,100800,170.5,2400,18.5,75900,76500,55.1,1/1/2006 0:00,53.98745568,60.51994,27.3414,173.9027,84.27989,-1.76147,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
1276,67,Scott,IA,1.904287938,163,1874,1873,60,EAST CENTRAL,163,SCOTT,6145,120704,1146,11892,125000,122600,182.2,2000,21.5,58400,58500,52.2,1/1/2007 0:00,61.39069907,68.81898,27.36619,163.8932,58.57269,-9.13534,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
1277,67,Scott,IA,1.904287938,163,1875,1874,60,EAST CENTRAL,163,SCOTT,6087.4,130362.2,1049.8,11902,114000,110500,184,,,68200,68700,51,1/1/2008 0:00,64.8856219,72.73679,28.63862,168.0399,66.6469,-0.01759,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
1278,67,Scott,IA,1.904287938,163,1876,1875,60,EAST CENTRAL,163,SCOTT,6029.8,140020.4,953.6,11912,115500,114000,184.1,,,66200,66500,54,1/1/2009 0:00,53.78661002,60.29479,29.90581,171.6421,70.68731,-10.75419,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
1279,67,Scott,IA,1.904287938,163,1877,1876,60,EAST CENTRAL,163,SCOTT,5972.2,149678.6,857.4,11922,113000,110500,151.9,,,66700,67500,52.4,1/1/2010 0:00,62.90551858,70.51709,31.32098,155.0472,69.11153,15.9024,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
1280,67,Scott,IA,1.904287938,163,1878,1877,60,EAST CENTRAL,163,SCOTT,5914.6,159336.8,761.2,11932,118000,114000,174.2,150,22,62800,63200,64,1/1/2011 0:00,77.12902307,86.46163,32.36213,181.0337,86.3338,24.12386,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
1281,67,Scott,IA,1.904287938,163,1879,1878,60,EAST CENTRAL,163,SCOTT,5857,168995,665,11942,115500,112200,131.7,,,66900,67100,49.7,1/1/2012 0:00,68.35573955,76.62679,33.26724,141.0089,62.54754,31.43267,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
1282,67,Scott,IA,1.904287938,163,1880,1879,60,EAST CENTRAL,163,SCOTT,5561.8,186363.4,634.4,12653.8,112000,108000,167.8,,,66000,67100,54.2,1/1/2013 0:00,64.90068558,72.75367,36.3721,165.6227,72.88511,16.38818,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
1283,67,Scott,IA,1.904287938,163,1881,1880,60,EAST CENTRAL,163,SCOTT,5266.6,203731.8,603.8,13365.6,108000,105700,194.5,,,73100,73400,59.7,1/1/2014 0:00,54.53340845,61.13195,38.33455,190.2094,90.74976,0.00686,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
1284,67,Scott,IA,1.904287938,163,1882,1881,60,EAST CENTRAL,163,SCOTT,4971.4,221100.2,573.2,14077.4,110500,107500,195.9,,,71600,71900,61.1,1/1/2015 0:00,60.24301023,67.53242,40.53472,192.2177,91.39158,7.24102,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
1285,67,Scott,IA,1.904287938,163,1883,1882,60,EAST CENTRAL,163,SCOTT,4676.2,238468.6,542.6,14789.2,107000,104500,216,,,71500,71800,64.4,1/1/2016 0:00,64.273469,72.05056,43.80972,207.5899,100.2667,8.53708,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
1286,67,Scott,IA,1.904287938,163,1884,1883,60,EAST CENTRAL,163,SCOTT,4381,255837,512,15501,108500,106500,220,,,70000,70400,63.4,1/1/2017 0:00,65.51599239,73.44343,46.24272,206.5395,96.12912,9.27577,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
1287,67,Scott,IA,1.904287938,163,1885,1884,60,EAST CENTRAL,163,SCOTT,4085.8,273205.4,481.4,16212.8,110500,108000,214,,,67600,68600,63.7,1/1/2018 0:00,59.10423375,66.25584,48.64582,203.0244,94.18794,6.0652,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
1288,67,Scott,IA,1.904287938,163,1886,1885,60,EAST CENTRAL,163,SCOTT,3790.6,290573.8,450.8,16924.6,105500,104100,189.3,,,66800,67300,60.5,1/1/2019 0:00,59.78446605,67.01839,52.96362,187.1811,89.03359,21.8345,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1213208736,180962.8481
70,58,Shelby,IA,1.749373161,165,1887,1886,40,WEST CENTRAL,165,SHELBY,11270,118036,324,0,156700,155000,130.9,1200,19.3,129800,130800,47.8,1/1/1997 0:00,66.71725996,74.79005,15.50877,146.5279,72.76514,16.53606,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1531330266,165517.6171
71,58,Shelby,IA,1.749373161,165,1888,1887,40,WEST CENTRAL,165,SHELBY,11026.4,121702.4,280,4698.2,166000,150800,138.3,2100,12.9,138200,138600,46.9,1/1/1998 0:00,65.74611643,73.70139,16.14546,149.9767,70.56163,10.43178,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1531330266,165517.6171
72,58,Shelby,IA,1.749373161,165,1889,1888,40,WEST CENTRAL,165,SHELBY,10782.8,125368.8,236,9396.4,158000,154400,143.4,3400,17.4,139800,140000,43.3,1/1/1999 0:00,64.45774352,72.25713,18.04377,144.2965,63.70877,9.71317,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1531330266,165517.6171
73,58,Shelby,IA,1.749373161,165,1890,1889,40,WEST CENTRAL,165,SHELBY,10539.2,129035.2,192,14094.6,159000,154600,126.6,3400,19.1,138600,139000,38.5,1/1/2000 0:00,67.63211777,75.81561,19.5845,127.7716,51.14858,18.77709,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1531330266,165517.6171
74,58,Shelby,IA,1.749373161,165,1891,1890,40,WEST CENTRAL,165,SHELBY,10295.6,132701.6,148,18792.8,155000,151100,139.8,2900,18.4,143600,145000,48,1/1/2001 0:00,54.19033528,60.74736,20.98439,153.7556,77.82633,5.80248,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1531330266,165517.6171
75,58,Shelby,IA,1.749373161,165,1892,1891,40,WEST CENTRAL,165,SHELBY,10052,136368,104,23491,155000,153000,147.1,1900,18.9,139400,140000,47.8,1/1/2002 0:00,59.31267008,66.4895,22.89645,155.089,75.9031,10.20005,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1531330266,165517.6171
76,58,Shelby,IA,1.749373161,165,1893,1892,40,WEST CENTRAL,165,SHELBY,8041.6,134703.6,83.2,22411.8,154000,151000,134.4,2500,19.6,143400,144000,32.5,1/1/2003 0:00,66.54955632,74.60205,21.28765,119.1901,37.31275,14.01235,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1531330266,165517.6171
77,58,Shelby,IA,1.749373161,165,1894,1893,40,WEST CENTRAL,165,SHELBY,6031.2,133039.2,62.4,21332.6,156000,154000,177.1,1500,18.7,140500,141000,49.4,1/1/2004 0:00,68.22883096,76.48452,19.97639,170.0255,80.03736,6.47277,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1531330266,165517.6171
78,58,Shelby,IA,1.749373161,165,1895,1894,40,WEST CENTRAL,165,SHELBY,4020.8,131374.8,41.6,20253.4,157000,154500,171.7,1600,19.6,139800,140500,54,1/1/2005 0:00,74.31743144,83.30984,18.5622,177.1634,91.36514,16.07378,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1531330266,165517.6171
79,58,Shelby,IA,1.749373161,165,1896,1895,40,WEST CENTRAL,165,SHELBY,2010.4,129710.4,20.8,19174.2,157500,156200,171.2,1100,16.6,140500,141000,52,1/1/2006 0:00,66.65758477,74.72315,17.12402,172.7361,86.27531,5.38638,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1531330266,165517.6171
80,58,Shelby,IA,1.749373161,165,1897,1896,40,WEST CENTRAL,165,SHELBY,0,128046,0,18095,172500,170500,167.3,1500,20.9,128900,129000,53.1,1/1/2007 0:00,91.19935192,102.2345,15.59134,168.9564,80.69196,29.5614,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1531330266,165517.6171
81,58,Shelby,IA,1.749373161,165,1898,1897,40,WEST CENTRAL,165,SHELBY,0,123361.8,0,19851.2,171000,167500,190,,,133800,134500,48.5,1/1/2008 0:00,83.88168977,94.03137,15.51658,170.9282,72.08114,10.70089,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1531330266,165517.6171
82,58,Shelby,IA,1.749373161,165,1899,1898,40,WEST CENTRAL,165,SHELBY,0,118677.6,0,21607.4,176000,173500,202.9,,,135700,136000,55,1/1/2009 0:00,77.11092071,86.44135,15.32,188.2135,86.68547,0.23332,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1531330266,165517.6171
83,58,Shelby,IA,1.749373161,165,1900,1899,40,WEST CENTRAL,165,SHELBY,0,113993.4,0,23363.6,176000,175000,171.6,,,138600,139000,55.4,1/1/2010 0:00,69.50642929,77.91671,15.29958,176.3054,88.70818,5.61907,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1531330266,165517.6171
84,58,Shelby,IA,1.749373161,165,1901,1900,40,WEST CENTRAL,165,SHELBY,0,109309.2,0,25119.8,184000,181200,173.6,,,135300,136000,51.2,1/1/2011 0:00,89.05425623,99.82982,15.18404,167.8138,75.78657,22.98663,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1531330266,165517.6171
85,58,Shelby,IA,1.749373161,165,1902,1901,40,WEST CENTRAL,165,SHELBY,0,104625,0,26876,190500,187500,137.8,,,128500,129000,43.5,1/1/2012 0:00,96.68302102,108.3817,15.33152,136.6914,55.18939,42.21121,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1531330266,165517.6171
86,58,Shelby,IA,1.749373161,165,1903,1902,40,WEST CENTRAL,165,SHELBY,0,107638,0,26423,186500,182200,182.6,,,132400,133000,51.3,1/1/2013 0:00,85.0006021,95.28568,15.43716,171.2461,74.45586,13.9326,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1531330266,165517.6171
87,58,Shelby,IA,1.749373161,165,1904,1903,40,WEST CENTRAL,165,SHELBY,0,110651,0,25970,182000,179300,185.2,,,136900,137500,55.3,1/1/2014 0:00,73.1786824,82.0333,15.54281,180.8273,86.28229,3.0311,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1531330266,165517.6171
88,58,Shelby,IA,1.749373161,165,1905,1904,40,WEST CENTRAL,165,SHELBY,0,113664,0,25517,175000,164000,195.3,,,143400,144000,57.2,1/1/2015 0:00,70.92198927,79.50355,15.67298,192.0154,95.13992,-1.69895,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1531330266,165517.6171
89,58,Shelby,IA,1.749373161,165,1906,1905,40,WEST CENTRAL,165,SHELBY,0,116677,0,25064,180000,176800,215.3,,,133000,133500,60.5,1/1/2016 0:00,75.70088742,84.86069,16.05561,202.7904,97.34783,-4.52627,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1531330266,165517.6171
90,58,Shelby,IA,1.749373161,165,1907,1906,40,WEST CENTRAL,165,SHELBY,0,119690,0,24611,172000,170200,207.1,,,142700,143500,58.2,1/1/2017 0:00,77.11380962,86.44458,16.06082,197.6721,98.32047,3.15377,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1531330266,165517.6171
91,58,Shelby,IA,1.749373161,165,1908,1907,40,WEST CENTRAL,165,SHELBY,0,122703,0,24158,172500,168100,189.1,,,135900,137000,57.8,1/1/2018 0:00,69.35160369,77.74315,16.48124,188.6552,94.72934,0.29853,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1531330266,165517.6171
