Name,Longitude,Latitude,Elevation (ft),Date,Year,Month,ppt (inches),tmean (degrees F)
"Sioux, Iowa",-96.1779,43.0826,1440,2014-02,2014,2,0.68,12.1
"Sioux, Iowa",-96.1779,43.0826,1440,2014-03,2014,3,0.4,30
"Sioux, Iowa",-96.1779,43.0826,1440,2014-04,2014,4,1.85,47.1
"Sioux, Iowa",-96.1779,43.0826,1440,2014-05,2014,5,1.46,59.9
"Sioux, Iowa",-96.1779,43.0826,1440,2014-06,2014,6,12.83,69.7
"Sioux, Iowa",-96.1779,43.0826,1440,2014-07,2014,7,1.87,68.9
"Sioux, Iowa",-96.1779,43.0826,1440,2014-08,2014,8,4.16,70
"Sioux, Iowa",-96.1779,43.0826,1440,2014-09,2014,9,2.74,62.3
"Sioux, Iowa",-96.1779,43.0826,1440,2014-10,2014,10,1.09,52.3
"Sioux, Iowa",-96.1779,43.0826,1440,2014-11,2014,11,0.37,28
"Sioux, Iowa",-96.1779,43.0826,1440,2014-12,2014,12,1.23,25.8
"Sioux, Iowa",-96.1779,43.0826,1440,2015-01,2015,1,0.53,20.7
"Sioux, Iowa",-96.1779,43.0826,1440,2015-02,2015,2,0.48,16.3
"Sioux, Iowa",-96.1779,43.0826,1440,2015-03,2015,3,0.51,37.9
"Sioux, Iowa",-96.1779,43.0826,1440,2015-04,2015,4,1.57,51.1
"Sioux, Iowa",-96.1779,43.0826,1440,2015-05,2015,5,3.52,59.6
"Sioux, Iowa",-96.1779,43.0826,1440,2015-06,2015,6,2.75,69.8
"Sioux, Iowa",-96.1779,43.0826,1440,2015-07,2015,7,3.34,72
"Sioux, Iowa",-96.1779,43.0826,1440,2015-08,2015,8,7.63,68.5
"Sioux, Iowa",-96.1779,43.0826,1440,2015-09,2015,9,2.9,67.8
"Sioux, Iowa",-96.1779,43.0826,1440,2015-10,2015,10,1.55,53.9
"Sioux, Iowa",-96.1779,43.0826,1440,2015-11,2015,11,3.9,39.9
"Sioux, Iowa",-96.1779,43.0826,1440,2015-12,2015,12,2.68,28
"Sioux, Iowa",-96.1779,43.0826,1440,2016-01,2016,1,0.44,17.2
"Sioux, Iowa",-96.1779,43.0826,1440,2016-02,2016,2,0.99,26.8
"Sioux, Iowa",-96.1779,43.0826,1440,2016-03,2016,3,1.67,41
"Sioux, Iowa",-96.1779,43.0826,1440,2016-04,2016,4,4.62,49.5
"Sioux, Iowa",-96.1779,43.0826,1440,2016-05,2016,5,5.53,60
"Sioux, Iowa",-96.1779,43.0826,1440,2016-06,2016,6,2.71,73.3
"Sioux, Iowa",-96.1779,43.0826,1440,2016-07,2016,7,2.56,72.5
"Sioux, Iowa",-96.1779,43.0826,1440,2016-08,2016,8,4.6,71.4
"Sioux, Iowa",-96.1779,43.0826,1440,2016-09,2016,9,7.32,65.6
"Sioux, Iowa",-96.1779,43.0826,1440,2016-10,2016,10,1.77,53.2
"Sioux, Iowa",-96.1779,43.0826,1440,2016-11,2016,11,1.77,43.1
"Sioux, Iowa",-96.1779,43.0826,1440,2016-12,2016,12,1.39,20.2
"Sioux, Iowa",-96.1779,43.0826,1440,2017-01,2017,1,0.97,21.1
"Sioux, Iowa",-96.1779,43.0826,1440,2017-02,2017,2,0.63,32.1
"Sioux, Iowa",-96.1779,43.0826,1440,2017-03,2017,3,2.3,35.2
"Sioux, Iowa",-96.1779,43.0826,1440,2017-04,2017,4,2.51,49.4
"Sioux, Iowa",-96.1779,43.0826,1440,2017-05,2017,5,5.93,58.5
"Sioux, Iowa",-96.1779,43.0826,1440,2017-06,2017,6,2.52,71.2
"Sioux, Iowa",-96.1779,43.0826,1440,2017-07,2017,7,1.78,74.7
"Sioux, Iowa",-96.1779,43.0826,1440,2017-08,2017,8,4.87,67
"Sioux, Iowa",-96.1779,43.0826,1440,2017-09,2017,9,3.36,65.6
"Sioux, Iowa",-96.1779,43.0826,1440,2017-10,2017,10,4.44,51.5
"Sioux, Iowa",-96.1779,43.0826,1440,2017-11,2017,11,0.07,35.6
"Sioux, Iowa",-96.1779,43.0826,1440,2017-12,2017,12,0.3,22.9
"Sioux, Iowa",-96.1779,43.0826,1440,2018-01,2018,1,0.65,16.5
"Sioux, Iowa",-96.1779,43.0826,1440,2018-02,2018,2,0.77,14.9
"Sioux, Iowa",-96.1779,43.0826,1440,2018-03,2018,3,3.07,34.1
"Sioux, Iowa",-96.1779,43.0826,1440,2018-04,2018,4,2.22,37.2
"Sioux, Iowa",-96.1779,43.0826,1440,2018-05,2018,5,4.64,65.7
"Sioux, Iowa",-96.1779,43.0826,1440,2018-06,2018,6,10.95,73.4
"Sioux, Iowa",-96.1779,43.0826,1440,2018-07,2018,7,3.65,72.6
"Sioux, Iowa",-96.1779,43.0826,1440,2018-08,2018,8,5.78,69.8
"Sioux, Iowa",-96.1779,43.0826,1440,2018-09,2018,9,9.63,64.7
"Sioux, Iowa",-96.1779,43.0826,1440,2018-10,2018,10,2.87,46.4
"Sioux, Iowa",-96.1779,43.0826,1440,2018-11,2018,11,1.44,29.4
"Sioux, Iowa",-96.1779,43.0826,1440,2018-12,2018,12,2.04,24.4
"Sioux, Iowa",-96.1779,43.0826,1440,2019-01,2019,1,0.21,17.6
"Sioux, Iowa",-96.1779,43.0826,1440,2019-02,2019,2,1.41,11.2
"Sioux, Iowa",-96.1779,43.0826,1440,2019-03,2019,3,3.08,28.5
"Sioux, Iowa",-96.1779,43.0826,1440,2019-04,2019,4,4.62,46.7
"Sioux, Iowa",-96.1779,43.0826,1440,2019-05,2019,5,8.84,55.2
"Sioux, Iowa",-96.1779,43.0826,1440,2019-06,2019,6,3.22,69.7
"Sioux, Iowa",-96.1779,43.0826,1440,2019-07,2019,7,5.87,73.6
"Sioux, Iowa",-96.1779,43.0826,1440,2019-08,2019,8,2.71,69.2
"Sioux, Iowa",-96.1779,43.0826,1440,2019-09,2019,9,3.26,67
"Sioux, Iowa",-96.1779,43.0826,1440,2019-10,2019,10,4.8,45
"Sioux, Iowa",-96.1779,43.0826,1440,2019-11,2019,11,2.17,31
"Sioux, Iowa",-96.1779,43.0826,1440,2019-12,2019,12,1.6,23.7
"Story, Iowa",-93.4651,42.0362,1001,1997-01,1997,1,0.84,14.3
"Story, Iowa",-93.4651,42.0362,1001,1997-02,1997,2,1.13,24.7
"Story, Iowa",-93.4651,42.0362,1001,1997-03,1997,3,1.4,36.6
"Story, Iowa",-93.4651,42.0362,1001,1997-04,1997,4,2.5,44.4
"Story, Iowa",-93.4651,42.0362,1001,1997-05,1997,5,3.67,53.7
"Story, Iowa",-93.4651,42.0362,1001,1997-06,1997,6,5.02,71.1
"Story, Iowa",-93.4651,42.0362,1001,1997-07,1997,7,2.8,73.3
"Story, Iowa",-93.4651,42.0362,1001,1997-08,1997,8,1.22,69.5
"Story, Iowa",-93.4651,42.0362,1001,1997-09,1997,9,3,64.3
"Story, Iowa",-93.4651,42.0362,1001,1997-10,1997,10,3.84,51.9
"Story, Iowa",-93.4651,42.0362,1001,1997-11,1997,11,1.11,32.8
"Story, Iowa",-93.4651,42.0362,1001,1997-12,1997,12,0.92,27.3
"Story, Iowa",-93.4651,42.0362,1001,1998-01,1998,1,0.97,22.2
"Story, Iowa",-93.4651,42.0362,1001,1998-02,1998,2,1.66,34
"Story, Iowa",-93.4651,42.0362,1001,1998-03,1998,3,3.3,31.7
"Story, Iowa",-93.4651,42.0362,1001,1998-04,1998,4,2.36,49.5
"Story, Iowa",-93.4651,42.0362,1001,1998-05,1998,5,3.89,65.3
"Story, Iowa",-93.4651,42.0362,1001,1998-06,1998,6,11.44,66.8
"Story, Iowa",-93.4651,42.0362,1001,1998-07,1998,7,2.73,74
"Story, Iowa",-93.4651,42.0362,1001,1998-08,1998,8,5.05,73.3
"Story, Iowa",-93.4651,42.0362,1001,1998-09,1998,9,0.75,68.4
"Story, Iowa",-93.4651,42.0362,1001,1998-10,1998,10,4.42,52.9
"Story, Iowa",-93.4651,42.0362,1001,1998-11,1998,11,1.14,40.8
"Story, Iowa",-93.4651,42.0362,1001,1998-12,1998,12,0.21,29.5
"Story, Iowa",-93.4651,42.0362,1001,1999-01,1999,1,1.08,15.8
"Story, Iowa",-93.4651,42.0362,1001,1999-02,1999,2,0.65,32.6
"Story, Iowa",-93.4651,42.0362,1001,1999-03,1999,3,1.03,36.3
"Story, Iowa",-93.4651,42.0362,1001,1999-04,1999,4,5.6,49.4
"Story, Iowa",-93.4651,42.0362,1001,1999-05,1999,5,5.54,60.7
"Story, Iowa",-93.4651,42.0362,1001,1999-06,1999,6,5.37,69.4
"Story, Iowa",-93.4651,42.0362,1001,1999-07,1999,7,5.56,77.1
"Story, Iowa",-93.4651,42.0362,1001,1999-08,1999,8,3.59,69.9
"Story, Iowa",-93.4651,42.0362,1001,1999-09,1999,9,1.75,61.1
"Story, Iowa",-93.4651,42.0362,1001,1999-10,1999,10,0.3,50.5
"Story, Iowa",-93.4651,42.0362,1001,1999-11,1999,11,0.9,44.4
"Story, Iowa",-93.4651,42.0362,1001,1999-12,1999,12,0.42,26.8
"Story, Iowa",-93.4651,42.0362,1001,2000-01,2000,1,0.56,21.5
"Story, Iowa",-93.4651,42.0362,1001,2000-02,2000,2,1.24,31.9
"Story, Iowa",-93.4651,42.0362,1001,2000-03,2000,3,0.88,43
"Story, Iowa",-93.4651,42.0362,1001,2000-04,2000,4,0.93,49.5
"Story, Iowa",-93.4651,42.0362,1001,2000-05,2000,5,3.48,63.3
"Story, Iowa",-93.4651,42.0362,1001,2000-06,2000,6,5.98,67.9
"Story, Iowa",-93.4651,42.0362,1001,2000-07,2000,7,3.71,71.9
"Story, Iowa",-93.4651,42.0362,1001,2000-08,2000,8,2.28,72.3
"Story, Iowa",-93.4651,42.0362,1001,2000-09,2000,9,1.15,64.8
"Story, Iowa",-93.4651,42.0362,1001,2000-10,2000,10,1.93,55.1
"Story, Iowa",-93.4651,42.0362,1001,2000-11,2000,11,1.74,33
"Story, Iowa",-93.4651,42.0362,1001,2000-12,2000,12,1.73,9
"Story, Iowa",-93.4651,42.0362,1001,2001-01,2001,1,1.21,20.3
"Story, Iowa",-93.4651,42.0362,1001,2001-02,2001,2,1.69,17.1
"Story, Iowa",-93.4651,42.0362,1001,2001-03,2001,3,1.1,28.7
"Story, Iowa",-93.4651,42.0362,1001,2001-04,2001,4,3.08,52.7
"Story, Iowa",-93.4651,42.0362,1001,2001-05,2001,5,6.36,60.8
"Story, Iowa",-93.4651,42.0362,1001,2001-06,2001,6,3.37,68.4
"Story, Iowa",-93.4651,42.0362,1001,2001-07,2001,7,2.11,75.2
"Story, Iowa",-93.4651,42.0362,1001,2001-08,2001,8,3.14,72.5
"Story, Iowa",-93.4651,42.0362,1001,2001-09,2001,9,5.95,60.8
"Story, Iowa",-93.4651,42.0362,1001,2001-10,2001,10,2.21,49.7
"Story, Iowa",-93.4651,42.0362,1001,2001-11,2001,11,1.34,48.2
"Story, Iowa",-93.4651,42.0362,1001,2001-12,2001,12,0.58,31.1
"Story, Iowa",-93.4651,42.0362,1001,2002-01,2002,1,0.26,28.4
"Story, Iowa",-93.4651,42.0362,1001,2002-02,2002,2,1.1,28.9
"Story, Iowa",-93.4651,42.0362,1001,2002-03,2002,3,0.6,30.7
"Story, Iowa",-93.4651,42.0362,1001,2002-04,2002,4,3.24,48
"Story, Iowa",-93.4651,42.0362,1001,2002-05,2002,5,3.91,57.3
"Story, Iowa",-93.4651,42.0362,1001,2002-06,2002,6,5.49,72.4
"Story, Iowa",-93.4651,42.0362,1001,2002-07,2002,7,4.68,76.1
"Story, Iowa",-93.4651,42.0362,1001,2002-08,2002,8,5.41,70.3
"Story, Iowa",-93.4651,42.0362,1001,2002-09,2002,9,0.82,65.1
"Story, Iowa",-93.4651,42.0362,1001,2002-10,2002,10,3.14,46.4
"Story, Iowa",-93.4651,42.0362,1001,2002-11,2002,11,0.15,34.1
"Story, Iowa",-93.4651,42.0362,1001,2002-12,2002,12,0.05,28.7
"Story, Iowa",-93.4651,42.0362,1001,2003-01,2003,1,0.39,18.6
"Story, Iowa",-93.4651,42.0362,1001,2003-02,2003,2,0.88,19.1
"Story, Iowa",-93.4651,42.0362,1001,2003-03,2003,3,0.91,34.1
"Story, Iowa",-93.4651,42.0362,1001,2003-04,2003,4,3.77,50.6
"Story, Iowa",-93.4651,42.0362,1001,2003-05,2003,5,5.36,58.5
"Story, Iowa",-93.4651,42.0362,1001,2003-06,2003,6,4.31,67.9
"Story, Iowa",-93.4651,42.0362,1001,2003-07,2003,7,5.09,72.6
"Story, Iowa",-93.4651,42.0362,1001,2003-08,2003,8,1.11,73.8
"Story, Iowa",-93.4651,42.0362,1001,2003-09,2003,9,2.37,60.8
"Story, Iowa",-93.4651,42.0362,1001,2003-10,2003,10,1.09,52.2
"Story, Iowa",-93.4651,42.0362,1001,2003-11,2003,11,4.55,35.2
"Story, Iowa",-93.4651,42.0362,1001,2003-12,2003,12,1.29,28
"Story, Iowa",-93.4651,42.0362,1001,2004-01,2004,1,0.93,17.3
"Story, Iowa",-93.4651,42.0362,1001,2004-02,2004,2,1.51,21.4
"Story, Iowa",-93.4651,42.0362,1001,2004-03,2004,3,3.29,40.3
"Story, Iowa",-93.4651,42.0362,1001,2004-04,2004,4,2.02,50.8
"Story, Iowa",-93.4651,42.0362,1001,2004-05,2004,5,8.74,60.8
"Story, Iowa",-93.4651,42.0362,1001,2004-06,2004,6,2.41,67.2
"Story, Iowa",-93.4651,42.0362,1001,2004-07,2004,7,3.67,70.4
"Story, Iowa",-93.4651,42.0362,1001,2004-08,2004,8,3.07,66.1
"Story, Iowa",-93.4651,42.0362,1001,2004-09,2004,9,2.16,66.3
"Story, Iowa",-93.4651,42.0362,1001,2004-10,2004,10,1.76,51.5
"Story, Iowa",-93.4651,42.0362,1001,2004-11,2004,11,2.51,40.2
"Story, Iowa",-93.4651,42.0362,1001,2004-12,2004,12,0.45,26
"Story, Iowa",-93.4651,42.0362,1001,2005-01,2005,1,1.07,17.9
"Story, Iowa",-93.4651,42.0362,1001,2005-02,2005,2,1.3,30.6
"Story, Iowa",-93.4651,42.0362,1001,2005-03,2005,3,1.31,35.5
"Story, Iowa",-93.4651,42.0362,1001,2005-04,2005,4,2.94,53.7
"Story, Iowa",-93.4651,42.0362,1001,2005-05,2005,5,3.32,57.9
"Story, Iowa",-93.4651,42.0362,1001,2005-06,2005,6,4.58,72.6
"Story, Iowa",-93.4651,42.0362,1001,2005-07,2005,7,2.7,74.5
"Story, Iowa",-93.4651,42.0362,1001,2005-08,2005,8,4.62,71
"Story, Iowa",-93.4651,42.0362,1001,2005-09,2005,9,2.86,67
"Story, Iowa",-93.4651,42.0362,1001,2005-10,2005,10,0.42,52.7
"Story, Iowa",-93.4651,42.0362,1001,2005-11,2005,11,1.21,39.2
"Story, Iowa",-93.4651,42.0362,1001,2005-12,2005,12,1.31,18.5
"Story, Iowa",-93.4651,42.0362,1001,2006-01,2006,1,0.56,31.6
"Story, Iowa",-93.4651,42.0362,1001,2006-02,2006,2,0.32,24.3
"Story, Iowa",-93.4651,42.0362,1001,2006-03,2006,3,3.15,35.9
"Story, Iowa",-93.4651,42.0362,1001,2006-04,2006,4,3.08,53.6
"Story, Iowa",-93.4651,42.0362,1001,2006-05,2006,5,1.81,60.6
"Story, Iowa",-93.4651,42.0362,1001,2006-06,2006,6,0.65,70.3
"Story, Iowa",-93.4651,42.0362,1001,2006-07,2006,7,4.8,75.5
"Story, Iowa",-93.4651,42.0362,1001,2006-08,2006,8,6.23,72.3
"Story, Iowa",-93.4651,42.0362,1001,2006-09,2006,9,4.04,59.9
"Story, Iowa",-93.4651,42.0362,1001,2006-10,2006,10,1.75,48.1
"Story, Iowa",-93.4651,42.0362,1001,2006-11,2006,11,1.96,39.5
"Story, Iowa",-93.4651,42.0362,1001,2006-12,2006,12,1.98,31.3
"Story, Iowa",-93.4651,42.0362,1001,2007-01,2007,1,1.22,21
"Story, Iowa",-93.4651,42.0362,1001,2007-02,2007,2,2.23,14.2
"Story, Iowa",-93.4651,42.0362,1001,2007-03,2007,3,2.67,40.9
"Story, Iowa",-93.4651,42.0362,1001,2007-04,2007,4,6.19,46.4
"Story, Iowa",-93.4651,42.0362,1001,2007-05,2007,5,6.14,65.2
"Story, Iowa",-93.4651,42.0362,1001,2007-06,2007,6,2.56,70.8
"Story, Iowa",-93.4651,42.0362,1001,2007-07,2007,7,2.98,74
"Story, Iowa",-93.4651,42.0362,1001,2007-08,2007,8,6.47,74.8
"Story, Iowa",-93.4651,42.0362,1001,2007-09,2007,9,2.02,64.6
"Story, Iowa",-93.4651,42.0362,1001,2007-10,2007,10,6.5,55.9
"Story, Iowa",-93.4651,42.0362,1001,2007-11,2007,11,0.17,36.8
"Story, Iowa",-93.4651,42.0362,1001,2007-12,2007,12,2.38,20.1
"Story, Iowa",-93.4651,42.0362,1001,2008-01,2008,1,0.85,15.5
"Story, Iowa",-93.4651,42.0362,1001,2008-02,2008,2,2.26,16.1
"Story, Iowa",-93.4651,42.0362,1001,2008-03,2008,3,1.02,31.5
"Story, Iowa",-93.4651,42.0362,1001,2008-04,2008,4,4.75,45.5
"Story, Iowa",-93.4651,42.0362,1001,2008-05,2008,5,8.6,57.4
"Story, Iowa",-93.4651,42.0362,1001,2008-06,2008,6,10.38,69.4
"Story, Iowa",-93.4651,42.0362,1001,2008-07,2008,7,6.39,73.1
"Story, Iowa",-93.4651,42.0362,1001,2008-08,2008,8,1.82,69.8
"Story, Iowa",-93.4651,42.0362,1001,2008-09,2008,9,3.76,63.8
"Story, Iowa",-93.4651,42.0362,1001,2008-10,2008,10,3.71,50.7
"Story, Iowa",-93.4651,42.0362,1001,2008-11,2008,11,3.31,37.2
"Story, Iowa",-93.4651,42.0362,1001,2008-12,2008,12,2.34,16.9
"Story, Iowa",-93.4651,42.0362,1001,2009-01,2009,1,1.1,11.7
"Story, Iowa",-93.4651,42.0362,1001,2009-02,2009,2,0.33,26
"Story, Iowa",-93.4651,42.0362,1001,2009-03,2009,3,4.28,36.7
"Story, Iowa",-93.4651,42.0362,1001,2009-04,2009,4,5.46,46.3
"Story, Iowa",-93.4651,42.0362,1001,2009-05,2009,5,4.47,59.7
"Story, Iowa",-93.4651,42.0362,1001,2009-06,2009,6,5.82,68.5
"Story, Iowa",-93.4651,42.0362,1001,2009-07,2009,7,2.96,67.5
"Story, Iowa",-93.4651,42.0362,1001,2009-08,2009,8,4.15,68.2
"Story, Iowa",-93.4651,42.0362,1001,2009-09,2009,9,1.92,63.2
"Story, Iowa",-93.4651,42.0362,1001,2009-10,2009,10,6.77,44.6
"Story, Iowa",-93.4651,42.0362,1001,2009-11,2009,11,0.97,43.2
"Story, Iowa",-93.4651,42.0362,1001,2009-12,2009,12,3.07,19.9
"Story, Iowa",-93.4651,42.0362,1001,2010-01,2010,1,1.31,13.1
"Story, Iowa",-93.4651,42.0362,1001,2010-02,2010,2,0.96,15.6
"Story, Iowa",-93.4651,42.0362,1001,2010-03,2010,3,1.67,37.1
"Story, Iowa",-93.4651,42.0362,1001,2010-04,2010,4,3.05,54.8
"Story, Iowa",-93.4651,42.0362,1001,2010-05,2010,5,3.64,59.9
"Story, Iowa",-93.4651,42.0362,1001,2010-06,2010,6,9.18,70.9
"Story, Iowa",-93.4651,42.0362,1001,2010-07,2010,7,6.01,74.3
"Story, Iowa",-93.4651,42.0362,1001,2010-08,2010,8,9.7,74.5
"Story, Iowa",-93.4651,42.0362,1001,2010-09,2010,9,6.57,63.4
"Story, Iowa",-93.4651,42.0362,1001,2010-10,2010,10,0.42,53.8
"Story, Iowa",-93.4651,42.0362,1001,2010-11,2010,11,2.29,37.7
"Story, Iowa",-93.4651,42.0362,1001,2010-12,2010,12,1.28,19
"Story, Iowa",-93.4651,42.0362,1001,2011-01,2011,1,0.97,14.2
"Story, Iowa",-93.4651,42.0362,1001,2011-02,2011,2,1.44,22.8
"Story, Iowa",-93.4651,42.0362,1001,2011-03,2011,3,1.24,34
"Story, Iowa",-93.4651,42.0362,1001,2011-04,2011,4,4.04,46.8
"Story, Iowa",-93.4651,42.0362,1001,2011-05,2011,5,5.24,59.3
"Story, Iowa",-93.4651,42.0362,1001,2011-06,2011,6,5.53,69.6
"Story, Iowa",-93.4651,42.0362,1001,2011-07,2011,7,2.18,77.5
"Story, Iowa",-93.4651,42.0362,1001,2011-08,2011,8,2.21,71.2
"Story, Iowa",-93.4651,42.0362,1001,2011-09,2011,9,1.93,59.9
"Story, Iowa",-93.4651,42.0362,1001,2011-10,2011,10,0.83,52.9
"Story, Iowa",-93.4651,42.0362,1001,2011-11,2011,11,2.52,39.4
"Story, Iowa",-93.4651,42.0362,1001,2011-12,2011,12,2.14,29.3
"Story, Iowa",-93.4651,42.0362,1001,2012-01,2012,1,0.66,26.5
"Story, Iowa",-93.4651,42.0362,1001,2012-02,2012,2,1.25,29.4
"Story, Iowa",-93.4651,42.0362,1001,2012-03,2012,3,2.81,50.6
"Story, Iowa",-93.4651,42.0362,1001,2012-04,2012,4,3.83,52.3
"Story, Iowa",-93.4651,42.0362,1001,2012-05,2012,5,2.41,65.4
"Story, Iowa",-93.4651,42.0362,1001,2012-06,2012,6,2.93,71.3
"Story, Iowa",-93.4651,42.0362,1001,2012-07,2012,7,2.45,78.7
"Story, Iowa",-93.4651,42.0362,1001,2012-08,2012,8,2.67,70.3
"Story, Iowa",-93.4651,42.0362,1001,2012-09,2012,9,1.75,62.1
"Story, Iowa",-93.4651,42.0362,1001,2012-10,2012,10,2.36,49
"Story, Iowa",-93.4651,42.0362,1001,2012-11,2012,11,1.39,39.5
"Story, Iowa",-93.4651,42.0362,1001,2012-12,2012,12,1.44,27.2
"Story, Iowa",-93.4651,42.0362,1001,2013-01,2013,1,0.9,21.1
"Story, Iowa",-93.4651,42.0362,1001,2013-02,2013,2,1.29,23.5
"Story, Iowa",-93.4651,42.0362,1001,2013-03,2013,3,2,27.9
"Story, Iowa",-93.4651,42.0362,1001,2013-04,2013,4,5.84,43.7
"Story, Iowa",-93.4651,42.0362,1001,2013-05,2013,5,12.1,58.7
"Story, Iowa",-93.4651,42.0362,1001,2013-06,2013,6,3.95,69.1
"Story, Iowa",-93.4651,42.0362,1001,2013-07,2013,7,0.66,72.4
"Story, Iowa",-93.4651,42.0362,1001,2013-08,2013,8,0.38,71.9
"Story, Iowa",-93.4651,42.0362,1001,2013-09,2013,9,1.7,67
"Story, Iowa",-93.4651,42.0362,1001,2013-10,2013,10,3.47,50.6
"Story, Iowa",-93.4651,42.0362,1001,2013-11,2013,11,1.78,33.4
"Story, Iowa",-93.4651,42.0362,1001,2013-12,2013,12,0.74,17
"Story, Iowa",-93.4651,42.0362,1001,2014-01,2014,1,0.27,14.1
"Story, Iowa",-93.4651,42.0362,1001,2014-02,2014,2,1.97,12
"Story, Iowa",-93.4651,42.0362,1001,2014-03,2014,3,1.42,29
"Story, Iowa",-93.4651,42.0362,1001,2014-04,2014,4,6.77,47.3
"Story, Iowa",-93.4651,42.0362,1001,2014-05,2014,5,3.62,60
"Story, Iowa",-93.4651,42.0362,1001,2014-06,2014,6,6.98,70.1
"Story, Iowa",-93.4651,42.0362,1001,2014-07,2014,7,4.16,68.5
"Story, Iowa",-93.4651,42.0362,1001,2014-08,2014,8,4.78,71.3
"Story, Iowa",-93.4651,42.0362,1001,2014-09,2014,9,4.9,61.8
"Story, Iowa",-93.4651,42.0362,1001,2014-10,2014,10,2.73,50.9
"Story, Iowa",-93.4651,42.0362,1001,2014-11,2014,11,0.75,29
"Story, Iowa",-93.4651,42.0362,1001,2014-12,2014,12,1.53,28.2
"Story, Iowa",-93.4651,42.0362,1001,2015-01,2015,1,0.65,21.3
"Story, Iowa",-93.4651,42.0362,1001,2015-02,2015,2,1.28,13.5
"Story, Iowa",-93.4651,42.0362,1001,2015-03,2015,3,0.23,36.6
"Story, Iowa",-93.4651,42.0362,1001,2015-04,2015,4,2.81,51
"Story, Iowa",-93.4651,42.0362,1001,2015-05,2015,5,4.12,60.2
"Story, Iowa",-93.4651,42.0362,1001,2015-06,2015,6,5.26,69.3
"Story, Iowa",-93.4651,42.0362,1001,2015-07,2015,7,6.58,71.7
"Story, Iowa",-93.4651,42.0362,1001,2015-08,2015,8,9.76,68.6
"Story, Iowa",-93.4651,42.0362,1001,2015-09,2015,9,3.14,68.6
"Story, Iowa",-93.4651,42.0362,1001,2015-10,2015,10,1.46,52.7
"Story, Iowa",-93.4651,42.0362,1001,2015-11,2015,11,3,41.9
"Story, Iowa",-93.4651,42.0362,1001,2015-12,2015,12,6.03,33.3
"Story, Iowa",-93.4651,42.0362,1001,2016-01,2016,1,0.87,19
"Story, Iowa",-93.4651,42.0362,1001,2016-02,2016,2,0.96,27.6
"Story, Iowa",-93.4651,42.0362,1001,2016-03,2016,3,2.71,41.8
"Story, Iowa",-93.4651,42.0362,1001,2016-04,2016,4,2.04,50.2
"Story, Iowa",-93.4651,42.0362,1001,2016-05,2016,5,3.85,59.6
"Story, Iowa",-93.4651,42.0362,1001,2016-06,2016,6,2.63,73.4
"Story, Iowa",-93.4651,42.0362,1001,2016-07,2016,7,6.61,72.8
"Story, Iowa",-93.4651,42.0362,1001,2016-08,2016,8,10.31,72
"Story, Iowa",-93.4651,42.0362,1001,2016-09,2016,9,8.74,67.3
"Story, Iowa",-93.4651,42.0362,1001,2016-10,2016,10,0.99,55.4
"Story, Iowa",-93.4651,42.0362,1001,2016-11,2016,11,1.39,45.3
"Story, Iowa",-93.4651,42.0362,1001,2016-12,2016,12,1.46,23.7
"Story, Iowa",-93.4651,42.0362,1001,2017-01,2017,1,2.1,24.2
"Story, Iowa",-93.4651,42.0362,1001,2017-02,2017,2,1.55,34.1
"Story, Iowa",-93.4651,42.0362,1001,2017-03,2017,3,3.07,36.7
"Story, Iowa",-93.4651,42.0362,1001,2017-04,2017,4,2.96,51
"Story, Iowa",-93.4651,42.0362,1001,2017-05,2017,5,5.37,58.9
"Story, Iowa",-93.4651,42.0362,1001,2017-06,2017,6,2.13,71.7
"Story, Iowa",-93.4651,42.0362,1001,2017-07,2017,7,2.39,74.6
"Story, Iowa",-93.4651,42.0362,1001,2017-08,2017,8,2.9,67.7
"Story, Iowa",-93.4651,42.0362,1001,2017-09,2017,9,2.32,67
"Story, Iowa",-93.4651,42.0362,1001,2017-10,2017,10,5.64,53.6
"Story, Iowa",-93.4651,42.0362,1001,2017-11,2017,11,0.33,36
"Story, Iowa",-93.4651,42.0362,1001,2017-12,2017,12,0.4,24.9
"Story, Iowa",-93.4651,42.0362,1001,2018-01,2018,1,1.41,17.1
"Story, Iowa",-93.4651,42.0362,1001,2018-02,2018,2,1.6,20.1
"Story, Iowa",-93.4651,42.0362,1001,2018-03,2018,3,3.41,34.7
"Story, Iowa",-93.4651,42.0362,1001,2018-04,2018,4,1.51,39.3
"Story, Iowa",-93.4651,42.0362,1001,2018-05,2018,5,5.07,67.5
"Story, Iowa",-93.4651,42.0362,1001,2018-06,2018,6,11.11,73.5
"Story, Iowa",-93.4651,42.0362,1001,2018-07,2018,7,4.45,73.3
"Story, Iowa",-93.4651,42.0362,1001,2018-08,2018,8,7.24,71.5
"Story, Iowa",-93.4651,42.0362,1001,2018-09,2018,9,9.36,66
"Story, Iowa",-93.4651,42.0362,1001,2018-10,2018,10,4.26,48.2
"Story, Iowa",-93.4651,42.0362,1001,2018-11,2018,11,2.11,30.3
"Story, Iowa",-93.4651,42.0362,1001,2018-12,2018,12,2.6,28.6
"Story, Iowa",-93.4651,42.0362,1001,2019-01,2019,1,1.3,18.5
"Story, Iowa",-93.4651,42.0362,1001,2019-02,2019,2,2.22,14.3
"Story, Iowa",-93.4651,42.0362,1001,2019-03,2019,3,1.19,30.3
